"","id","location","core_assisted","machine","tul"
"845",1224,11,"core","D5",146
"846",1224,11,"core","F2",117
"847",1176,2,"core","A1",128
"848",1176,2,"core","A3",127
"849",1176,2,"core","B1",123
"850",1176,2,"core","C3",123
"851",1176,2,"core","C7",123
"852",1176,2,"core","D6",130
"853",1481,10,"assisted","A1",138
"854",1481,10,"assisted","A3",125
"855",1481,10,"assisted","B6",120
"856",1481,10,"assisted","B7",137
"857",1481,10,"assisted","C7",138
"858",1481,10,"assisted","D6",146
"859",1481,10,"assisted","F2.1",136
"860",1400,12,"core","A3",162
"861",1400,12,"core","B1",75
"862",1400,12,"core","B6",144
"863",1400,12,"core","B7",107
"864",1400,12,"core","C3",133
"865",1400,12,"core","C7",125
"866",1400,12,"core","D6",157
"867",1400,12,"core","F2.1",146
"868",581,22,"core","A3",111
"869",581,22,"core","B6",117
"870",581,22,"core","C7",99
"871",581,22,"core","D6",80
"872",581,22,"core","F2.1",116
"873",1178,2,"core","A1",118
"874",1178,2,"core","A3",122
"875",1178,2,"core","B1",99
"876",1178,2,"core","B6",137
"877",1178,2,"core","B7",123
"878",1178,2,"core","C3",90
"879",1178,2,"core","C7",129
"880",1178,2,"core","D6",137
"881",1178,2,"core","F2.1",119
"882",11,17,"assisted","A3",119
"883",11,17,"assisted","B6",127
"884",11,17,"assisted","B7",124
"885",11,17,"assisted","C3",147
"886",11,17,"assisted","C7",154
"887",974,2,"assisted","A1",107
"888",974,2,"assisted","A3",120
"889",974,2,"assisted","B1",106
"890",974,2,"assisted","B6",131
"891",974,2,"assisted","B7",109
"892",974,2,"assisted","C3",103
"893",974,2,"assisted","C7",97
"894",974,2,"assisted","D6",110
"895",974,2,"assisted","F2.1",119
"896",1199,16,"core","A3",175
"897",1199,16,"core","B1",176
"898",1199,16,"core","F2.1",170
"899",154,15,"assisted","A3",92
"900",154,15,"assisted","B1",131
"901",154,15,"assisted","B6",122
"902",154,15,"assisted","C3",143
"903",154,15,"assisted","C7",98
"904",154,15,"assisted","D6",133
"905",464,10,"core","A3",119
"906",464,10,"core","B6",159
"907",464,10,"core","D6",68
"908",464,10,"core","D7",155
"909",464,10,"core","F2.1",80
"910",348,15,"core","A2",149
"911",348,15,"core","A3",128
"912",348,15,"core","B1",130
"913",348,15,"core","B6",144
"914",348,15,"core","C3",120
"915",348,15,"core","C7",133
"916",348,15,"core","D6",122
"917",1233,14,"core","A3",135
"918",1233,14,"core","B1",123
"919",1233,14,"core","B6",129
"920",1233,14,"core","B7",122
"921",1233,14,"core","C7",129
"922",1233,14,"core","F2.1",102
"923",761,14,"core","A1",126
"924",761,14,"core","A2",124
"925",761,14,"core","A3",122
"926",761,14,"core","B1",120
"927",761,14,"core","B6",128
"928",761,14,"core","C3",130
"929",761,14,"core","C7",126
"930",761,14,"core","F2.1",119
"931",760,10,"core","A3",92
"932",760,10,"core","C7",136
"933",760,10,"core","D6",123
"934",760,10,"core","F2.1",92
"935",768,2,"core","A2",120
"936",768,2,"core","A3",121
"937",768,2,"core","B1",110
"938",768,2,"core","B6",114
"939",768,2,"core","B7",111
"940",768,2,"core","C3",120
"941",768,2,"core","C7",123
"942",768,2,"core","D6",120
"943",768,2,"core","D7",120
"944",768,2,"core","F2",90
"945",1058,11,"core","A3",90
"946",1058,11,"core","B1",117
"947",1058,11,"core","B6",97
"948",1058,11,"core","C7",118
"949",1058,11,"core","D7",120
"950",1058,11,"core","F2.1",98
"951",257,21,"assisted","A1",135
"952",257,21,"assisted","A3",113
"953",257,21,"assisted","B1",118
"954",257,21,"assisted","B6",117
"955",257,21,"assisted","B7",96
"956",257,21,"assisted","C3",140
"957",257,21,"assisted","C7",117
"958",257,21,"assisted","D6",108
"959",257,21,"assisted","F2.1",82
"960",569,17,"assisted","A3",149
"961",569,17,"assisted","B6",120
"962",569,17,"assisted","C7",166
"963",569,17,"assisted","F2.1",144
"964",93,4,"assisted","A3",144
"965",93,4,"assisted","B1",122
"966",93,4,"assisted","B6",127
"967",93,4,"assisted","C7",108
"968",93,4,"assisted","D6",116
"969",93,4,"assisted","F2.1",131
"970",1469,24,"assisted","A3",124
"971",1469,24,"assisted","B1",115
"972",1469,24,"assisted","B6",122
"973",1469,24,"assisted","C3",113
"974",1469,24,"assisted","C7",120
"975",1469,24,"assisted","F2.1",122
"976",353,14,"core","A3",135
"977",353,14,"core","B1",132
"978",353,14,"core","B6",139
"979",353,14,"core","B7",136
"980",353,14,"core","C3",138
"981",353,14,"core","D7",143
"982",353,14,"core","F2.1",136
"983",1513,20,"core","A3",109
"984",1513,20,"core","B1",129
"985",1513,20,"core","C3",114
"986",1513,20,"core","D6",114
"987",1513,20,"core","F2.1",97
"988",1092,21,"assisted","A1",127
"989",1092,21,"assisted","A3",93
"990",1092,21,"assisted","B6",90
"991",1092,21,"assisted","C7",123
"992",1092,21,"assisted","D6",112
"993",1092,21,"assisted","F2.1",104
"994",1480,3,"core","A2",130
"995",1480,3,"core","A3",132
"996",1480,3,"core","B6",135
"997",1480,3,"core","C7",131
"998",1480,3,"core","D7",128
"999",1480,3,"core","F2.1",123
"1000",664,13,"assisted","A2",109
"1001",664,13,"assisted","A3",91
"1002",664,13,"assisted","B1",90
"1003",664,13,"assisted","B6",115
"1004",664,13,"assisted","B7",95
"1005",664,13,"assisted","C3",123
"1006",664,13,"assisted","C7",111
"1007",664,13,"assisted","D6",95
"1008",664,13,"assisted","D7",120
"1009",664,13,"assisted","F2.1",102
"1010",1670,14,"core","A3",109
"1011",1670,14,"core","B6",152
"1012",1670,14,"core","C7",104
"1013",1670,14,"core","D5",137
"1014",1670,14,"core","F2.1",100
"1015",1578,13,"core","A1",130
"1016",1578,13,"core","A3",122
"1017",1578,13,"core","B1",126
"1018",1578,13,"core","B6",131
"1019",1578,13,"core","B7",131
"1020",1578,13,"core","F2.1",123
"1021",733,2,"core","B1",167
"1022",1506,23,"core","A3",121
"1023",1506,23,"core","B1",121
"1024",1506,23,"core","B6",100
"1025",1506,23,"core","B7",129
"1026",1506,23,"core","C3",152
"1027",1506,23,"core","C7",109
"1028",1506,23,"core","D7",143
"1029",1506,23,"core","F2.1",98
"1030",1328,8,"assisted","A3",122
"1031",1328,8,"assisted","B1",121
"1032",1328,8,"assisted","B7",120
"1033",1328,8,"assisted","C3",155
"1034",1328,8,"assisted","D6",109
"1035",1328,8,"assisted","D7",133
"1036",1328,8,"assisted","F2.1",105
"1037",1429,20,"core","A3",120
"1038",1429,20,"core","B6",120
"1039",1429,20,"core","B7",120
"1040",1429,20,"core","C7",126
"1041",1429,20,"core","D6",120
"1042",1612,11,"core","A3",122
"1043",1612,11,"core","B1",121
"1044",1612,11,"core","B6",121
"1045",1612,11,"core","B7",120
"1046",1612,11,"core","C3",132
"1047",1612,11,"core","C7",122
"1048",1612,11,"core","D6",123
"1049",1612,11,"core","F2",123
"1050",585,13,"assisted","A3",120
"1051",585,13,"assisted","B1",103
"1052",585,13,"assisted","B7",111
"1053",585,13,"assisted","C3",121
"1054",585,13,"assisted","D6",121
"1055",585,13,"assisted","F2.1",120
"1056",852,16,"core","A3",120
"1057",852,16,"core","B1",120
"1058",852,16,"core","B6",120
"1059",852,16,"core","B7",120
"1060",852,16,"core","C3",120
"1061",852,16,"core","C7",120
"1062",852,16,"core","D6",129
"1063",852,16,"core","F2.1",125
"1064",1125,23,"assisted","A3",120
"1065",1125,23,"assisted","B1",90
"1066",1125,23,"assisted","B6",120
"1067",1125,23,"assisted","B7",121
"1068",1125,23,"assisted","F2.1",71
"1069",1744,18,"core","A3",135
"1070",1744,18,"core","B1",138
"1071",1744,18,"core","B6",131
"1072",1744,18,"core","C7",135
"1073",1744,18,"core","D7",129
"1074",1744,18,"core","F2.1",124
"1075",1241,9,"core","A3",93
"1076",1241,9,"core","B1",92
"1077",1241,9,"core","B6",123
"1078",1241,9,"core","C7",103
"1079",1241,9,"core","F2.1",94
"1080",1130,26,"assisted","A3",130
"1081",1130,26,"assisted","B1",114
"1082",1130,26,"assisted","B6",173
"1083",1130,26,"assisted","B7",98
"1084",1130,26,"assisted","C3",118
"1085",1130,26,"assisted","D6",160
"1086",1130,26,"assisted","F2.1",108
"1087",1495,4,"core","A3",117
"1088",1495,4,"core","B1",109
"1089",1495,4,"core","B6",125
"1090",1495,4,"core","B7",115
"1091",1495,4,"core","C7",119
"1092",1495,4,"core","D7",136
"1093",935,7,"core","A2",131
"1094",935,7,"core","A3",131
"1095",935,7,"core","B6",164
"1096",935,7,"core","B7",91
"1097",935,7,"core","C7",109
"1098",1149,11,"assisted","A3",167
"1099",1149,11,"assisted","B1",94
"1100",1149,11,"assisted","C3",134
"1101",1149,11,"assisted","D5",121
"1102",1149,11,"assisted","F2.1",113
"1103",800,10,"core","A3",98
"1104",800,10,"core","B1",122
"1105",800,10,"core","B6",120
"1106",800,10,"core","B7",128
"1107",800,10,"core","C3",138
"1108",800,10,"core","D6",124
"1109",1143,14,"assisted","A3",137
"1110",1143,14,"assisted","B1",126
"1111",1143,14,"assisted","B6",150
"1112",1143,14,"assisted","D6",108
"1113",1143,14,"assisted","F2.1",123
"1114",505,14,"assisted","A3",121
"1115",505,14,"assisted","B1",64
"1116",505,14,"assisted","B6",122
"1117",505,14,"assisted","B7",121
"1118",505,14,"assisted","C7",126
"1119",505,14,"assisted","D6",120
"1120",505,14,"assisted","F2.1",121
"1121",1437,11,"assisted","F2",120
"1122",378,26,"core","A1",129
"1123",378,26,"core","A3",124
"1124",378,26,"core","B6",124
"1125",378,26,"core","B7",121
"1126",378,26,"core","C3",132
"1127",378,26,"core","D7",132
"1128",378,26,"core","F2.1",126
"1129",1715,12,"assisted","A1",138
"1130",1715,12,"assisted","A2",147
"1131",1715,12,"assisted","A3",121
"1132",1715,12,"assisted","B1",128
"1133",1715,12,"assisted","B7",127
"1134",1715,12,"assisted","F2.1",128
"1135",51,26,"core","A3",123
"1136",51,26,"core","B1",121
"1137",51,26,"core","B7",128
"1138",51,26,"core","C7",123
"1139",51,26,"core","F2.1",127
"1140",383,10,"assisted","A1",97
"1141",383,10,"assisted","A3",124
"1142",383,10,"assisted","B6",126
"1143",383,10,"assisted","B7",120
"1144",383,10,"assisted","C3",122
"1145",383,10,"assisted","C7",122
"1146",383,10,"assisted","D6",115
"1147",383,10,"assisted","F2.1",107
"1148",383,10,"assisted","K2",118
"1149",618,5,"assisted","A3",122
"1150",618,5,"assisted","B1",157
"1151",618,5,"assisted","B6",110
"1152",618,5,"assisted","C3",119
"1153",618,5,"assisted","C7",120
"1154",618,5,"assisted","D5",120
"1155",618,5,"assisted","D6",124
"1156",618,5,"assisted","F2",119
"1157",1099,17,"assisted","A2",107
"1158",1099,17,"assisted","A3",163
"1159",1099,17,"assisted","B1",112
"1160",1099,17,"assisted","B6",121
"1161",1099,17,"assisted","B7",134
"1162",1099,17,"assisted","C7",137
"1163",1099,17,"assisted","D6",122
"1164",1099,17,"assisted","F2.1",141
"1165",1037,15,"core","A2",123
"1166",1037,15,"core","A3",134
"1167",1037,15,"core","B1",126
"1168",1037,15,"core","B6",123
"1169",1037,15,"core","B7",124
"1170",1037,15,"core","C7",134
"1171",1639,14,"core","B1",105
"1172",1639,14,"core","B6",137
"1173",1639,14,"core","D6",159
"1174",1639,14,"core","D7",151
"1175",1639,14,"core","F2.1",154
"1176",398,16,"core","A1",137
"1177",398,16,"core","A2",154
"1178",398,16,"core","A3",102
"1179",398,16,"core","B1",114
"1180",398,16,"core","B6",129
"1181",398,16,"core","B7",129
"1182",398,16,"core","C3",134
"1183",398,16,"core","C7",124
"1184",398,16,"core","D6",97
"1185",398,16,"core","D7",112
"1186",398,16,"core","F2.1",133
"1187",398,16,"core","K2",132
"1188",87,22,"core","A1",104
"1189",87,22,"core","A3",106
"1190",87,22,"core","B1",115
"1191",87,22,"core","B6",109
"1192",87,22,"core","C3",106
"1193",87,22,"core","C7",106
"1194",87,22,"core","D6",103
"1195",87,22,"core","F2.1",114
"1196",522,8,"assisted","A3",109
"1197",522,8,"assisted","B1",97
"1198",522,8,"assisted","B7",113
"1199",522,8,"assisted","C3",100
"1200",522,8,"assisted","C7",134
"1201",522,8,"assisted","D6",103
"1202",1625,24,"core","A2",150
"1203",1625,24,"core","B6",143
"1204",1625,24,"core","C3",132
"1205",368,22,"core","A2",125
"1206",368,22,"core","A3",93
"1207",368,22,"core","B1",97
"1208",368,22,"core","B6",129
"1209",368,22,"core","B7",105
"1210",368,22,"core","C3",121
"1211",368,22,"core","C7",132
"1212",510,2,"assisted","A1",141
"1213",510,2,"assisted","A2",136
"1214",510,2,"assisted","A3",94
"1215",510,2,"assisted","B1",110
"1216",510,2,"assisted","B6",130
"1217",510,2,"assisted","C3",143
"1218",510,2,"assisted","C7",119
"1219",510,2,"assisted","D6",120
"1220",510,2,"assisted","F2",138
"1221",865,26,"core","A3",142
"1222",865,26,"core","B1",136
"1223",865,26,"core","B6",129
"1224",865,26,"core","C3",154
"1225",865,26,"core","C7",155
"1226",865,26,"core","D6",177
"1227",865,26,"core","F2.1",120
"1228",602,6,"assisted","A3",134
"1229",602,6,"assisted","B1",120
"1230",602,6,"assisted","B6",103
"1231",602,6,"assisted","C7",114
"1232",602,6,"assisted","D6",130
"1233",602,6,"assisted","F2.1",116
"1234",1264,24,"core","A1",120
"1235",1264,24,"core","A3",120
"1236",1264,24,"core","B1",120
"1237",1264,24,"core","B7",120
"1238",1264,24,"core","C7",120
"1239",1264,24,"core","D5",104
"1240",1264,24,"core","F2.1",103
"1241",1107,14,"assisted","A3",127
"1242",1107,14,"assisted","B1",126
"1243",1107,14,"assisted","B6",129
"1244",1107,14,"assisted","C7",126
"1245",1107,14,"assisted","D6",131
"1246",665,18,"core","B1",82
"1247",665,18,"core","C7",120
"1248",822,10,"core","A3",128
"1249",822,10,"core","B6",154
"1250",822,10,"core","B7",95
"1251",822,10,"core","C3",152
"1252",822,10,"core","D6",128
"1253",822,10,"core","D7",135
"1254",822,10,"core","F2",109
"1255",292,2,"assisted","A3",107
"1256",292,2,"assisted","B6",132
"1257",292,2,"assisted","B7",125
"1258",292,2,"assisted","F2.1",124
"1259",62,17,"assisted","A1",135
"1260",62,17,"assisted","A2",161
"1261",62,17,"assisted","A3",90
"1262",62,17,"assisted","B1",135
"1263",62,17,"assisted","B6",128
"1264",62,17,"assisted","B7",120
"1265",62,17,"assisted","C3",121
"1266",62,17,"assisted","C7",127
"1267",62,17,"assisted","D6",142
"1268",62,17,"assisted","F2.1",124
"1269",541,17,"assisted","A3",129
"1270",541,17,"assisted","B1",154
"1271",541,17,"assisted","B6",128
"1272",541,17,"assisted","B7",125
"1273",541,17,"assisted","C7",130
"1274",541,17,"assisted","D6",135
"1275",541,17,"assisted","F2.1",123
"1276",1657,2,"core","A2",90
"1277",1657,2,"core","A3",90
"1278",1657,2,"core","B1",108
"1279",1657,2,"core","B6",117
"1280",1657,2,"core","C3",121
"1281",1657,2,"core","D6",121
"1282",1657,2,"core","F2.1",120
"1283",967,15,"assisted","A3",145
"1284",967,15,"assisted","B6",137
"1285",967,15,"assisted","B7",121
"1286",967,15,"assisted","C7",134
"1287",967,15,"assisted","D6",127
"1288",967,15,"assisted","F2.1",120
"1289",606,14,"assisted","A3",123
"1290",606,14,"assisted","B1",120
"1291",606,14,"assisted","B6",121
"1292",606,14,"assisted","B7",123
"1293",606,14,"assisted","C7",120
"1294",606,14,"assisted","D7",125
"1295",606,14,"assisted","F2.1",129
"1296",409,2,"core","A1",157
"1297",409,2,"core","A3",131
"1298",409,2,"core","B6",130
"1299",409,2,"core","C7",127
"1300",409,2,"core","D6",129
"1301",409,2,"core","F2",132
"1302",1690,1,"assisted","A3",123
"1303",1690,1,"assisted","B1",119
"1304",1690,1,"assisted","B7",124
"1305",1690,1,"assisted","C7",124
"1306",1690,1,"assisted","F2.1",96
"1307",237,17,"assisted","A1",124
"1308",237,17,"assisted","A3",134
"1309",237,17,"assisted","B6",120
"1310",237,17,"assisted","C7",125
"1311",237,17,"assisted","D6",120
"1312",237,17,"assisted","F2.1",132
"1313",1515,20,"core","A3",125
"1314",1515,20,"core","B1",122
"1315",1515,20,"core","B7",123
"1316",1515,20,"core","C3",127
"1317",1515,20,"core","C7",127
"1318",1515,20,"core","D6",128
"1319",1515,20,"core","F2.1",132
"1320",936,24,"assisted","A1",118
"1321",936,24,"assisted","A3",130
"1322",936,24,"assisted","B1",102
"1323",936,24,"assisted","B6",110
"1324",936,24,"assisted","B7",129
"1325",936,24,"assisted","C3",118
"1326",936,24,"assisted","C7",104
"1327",936,24,"assisted","D6",112
"1328",936,24,"assisted","F2.1",115
"1329",31,8,"assisted","A3",130
"1330",31,8,"assisted","B1",128
"1331",31,8,"assisted","F2.1",120
"1332",724,23,"core","A1",126
"1333",724,23,"core","A3",137
"1334",724,23,"core","B6",127
"1335",724,23,"core","B7",122
"1336",724,23,"core","C3",125
"1337",724,23,"core","D7",120
"1338",724,23,"core","F2.1",131
"1339",1299,17,"assisted","A3",118
"1340",1299,17,"assisted","B1",148
"1341",1299,17,"assisted","B6",80
"1342",1299,17,"assisted","D7",120
"1343",1299,17,"assisted","F2.1",129
"1344",166,14,"assisted","A3",150
"1345",166,14,"assisted","B1",102
"1346",166,14,"assisted","B6",125
"1347",166,14,"assisted","B7",143
"1348",166,14,"assisted","C7",133
"1349",166,14,"assisted","D6",135
"1350",166,14,"assisted","F2.1",119
"1351",678,20,"core","A3",127
"1352",678,20,"core","B1",126
"1353",678,20,"core","B6",131
"1354",678,20,"core","B7",125
"1355",678,20,"core","C7",127
"1356",678,20,"core","D6",135
"1357",678,20,"core","F2.1",127
"1358",927,2,"core","A3",90
"1359",927,2,"core","B1",108
"1360",927,2,"core","B6",76
"1361",927,2,"core","B7",124
"1362",927,2,"core","C3",116
"1363",927,2,"core","C7",117
"1364",927,2,"core","D6",132
"1365",749,2,"core","A1",111
"1366",749,2,"core","A3",155
"1367",749,2,"core","B1",101
"1368",749,2,"core","B7",120
"1369",749,2,"core","C7",115
"1370",749,2,"core","D7",77
"1371",749,2,"core","F2.1",146
"1372",1440,5,"assisted","A3",115
"1373",1440,5,"assisted","B1",150
"1374",1440,5,"assisted","B6",141
"1375",1440,5,"assisted","C3",145
"1376",1440,5,"assisted","C7",138
"1377",1440,5,"assisted","F2",113
"1378",721,15,"core","A3",156
"1379",721,15,"core","B1",140
"1380",721,15,"core","B6",150
"1381",721,15,"core","C3",142
"1382",721,15,"core","C7",173
"1383",721,15,"core","D6",131
"1384",721,15,"core","F2.1",141
"1385",1093,1,"core","A1",92
"1386",1093,1,"core","A2",153
"1387",1093,1,"core","B6",172
"1388",1093,1,"core","B7",96
"1389",1093,1,"core","C3",111
"1390",1093,1,"core","C7",104
"1391",1093,1,"core","D6",101
"1392",1093,1,"core","F2.1",95
"1393",477,10,"core","A3",143
"1394",477,10,"core","B1",90
"1395",477,10,"core","B6",125
"1396",477,10,"core","B7",111
"1397",477,10,"core","C3",106
"1398",477,10,"core","D6",95
"1399",683,11,"core","A3",117
"1400",683,11,"core","B1",162
"1401",683,11,"core","B6",166
"1402",683,11,"core","B7",138
"1403",683,11,"core","C7",139
"1404",683,11,"core","D6",131
"1405",683,11,"core","F2",122
"1406",1272,20,"core","A3",125
"1407",1272,20,"core","B1",122
"1408",1272,20,"core","B6",122
"1409",1272,20,"core","B7",126
"1410",1272,20,"core","C7",132
"1411",1272,20,"core","F2.1",167
"1412",317,2,"core","A1",122
"1413",317,2,"core","A2",96
"1414",317,2,"core","A3",120
"1415",317,2,"core","B6",130
"1416",317,2,"core","C3",126
"1417",317,2,"core","D7",102
"1418",317,2,"core","F2.1",98
"1419",436,13,"assisted","A3",119
"1420",436,13,"assisted","B6",126
"1421",436,13,"assisted","C3",90
"1422",436,13,"assisted","D6",118
"1423",436,13,"assisted","F2.1",107
"1424",315,1,"assisted","A3",120
"1425",315,1,"assisted","B1",131
"1426",315,1,"assisted","B6",163
"1427",315,1,"assisted","C7",120
"1428",315,1,"assisted","D6",120
"1429",315,1,"assisted","F2.1",120
"1430",374,5,"assisted","A3",126
"1431",374,5,"assisted","B6",141
"1432",374,5,"assisted","C3",147
"1433",374,5,"assisted","F2",128
"1434",485,14,"core","A3",119
"1435",485,14,"core","B6",130
"1436",485,14,"core","C3",143
"1437",485,14,"core","F2.1",170
"1438",492,21,"assisted","A1",132
"1439",492,21,"assisted","A2",120
"1440",492,21,"assisted","A3",127
"1441",492,21,"assisted","B1",137
